ID.Number,College.Name,State,Public.private,Avg.Math.SAT,Avg.Verbal.SAT,Avg.combined.SAT,Avg.ACT,First.quartile...Math.SAT,Third.quartile...Math.SAT,First.quartile...Verbal.SAT,Third.quartile...Verbal.SAT,First.quartile...ACT,Third.quartile...ACT,Num.applications.received,Num.applicants.accepted,Num.students.enrolled,Pct.new.students.from.top.10..of.HS.class,Pct.new.students.from.top.25..of.HS.class,Num.full.time.undergraduates,Num.part.time.undergraduates,In.state.tuition,Out.of.state.tuition,Room.and.Board.costs,Room.costs,Board.costs,Additional.fees,Estimated.book.costs,Estimated.personal.spending,Pct.of.faculty.with.PhDs,Pct.of.faculty.with.terminal.degree,Student.faculty.ratio,Pct.alumni.who.donate,Instructional.expenditure.per.student,Graduation.rate,Private.or.Public,InterQ_Math_SAT,InterQ_Verbal_SAT
1980,Pikeville College,KY,2,NA,NA,NA,NA,NA,NA,NA,NA,15,22,404,400,169,28,48,797,100,6000,6000,3000,3000,NA,130,500,500,48,57,13.4,14,5557,61,Private,NA,NA
1987,Transylvania University,KY,2,564,532,1096,26,500,650,460,610,23,29,759,729,244,57,81,867,51,10900,10900,4450,2480,1970,450,500,1000,81,91,12.1,41,10219,70,Private,150,150
1988,Union College,KY,2,440,390,830,20,340,480,300,430,17,26,484,384,177,9,45,634,78,7800,7800,2950,2950,NA,NA,500,600,60,88,14.1,9,6864,64,Private,140,130
1989,University of Kentucky,KY,1,NA,NA,NA,25,NA,NA,NA,NA,21,26,7769,5689,2675,NA,NA,14931,2596,2160,6640,3226,NA,NA,330,450,1340,95,97,12.2,12,11098,52,Public,NA,NA
1999,University of Louisville,KY,1,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,4777,3057,1823,16,33,9844,6198,2180,6540,3600,NA,NA,210,530,2440,84,92,11.1,24,10207,31,Public,NA,NA
2001,Thomas More College,KY,2,512,452,964,23,NA,NA,NA,NA,NA,NA,808,594,218,NA,NA,756,502,9490,9490,3892,2248,1644,110,400,880,65,55,10.5,18,7678,66,Private,NA,NA
2002,Western Kentucky University,KY,1,NA,NA,NA,NA,NA,NA,NA,NA,18,23,4441,3260,2082,NA,NA,10264,2910,1801,4961,3149,1316,1833,221,500,1100,66,70,19.1,10,5063,45,Public,NA,NA
9275,Northern Kentucky University,KY,1,NA,NA,NA,NA,NA,NA,NA,NA,17,22,2920,2506,1682,NA,NA,7112,3832,1720,4720,2900,2900,NA,NA,500,500,66,77,17.7,20,4745,52,Public,NA,NA
2003,Centenary College of Louisiana,LA,2,550,500,1060,25,460,610,440,570,22,28,495,434,210,35,55,775,44,8950,8950,3490,1470,2020,306,600,1900,86,92,11.3,25,9685,66,Private,150,130
2004,Dillard University,LA,2,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,1998,1376,651,41,88,1539,45,6700,6700,3650,NA,NA,NA,500,2307,52,52,14.1,12,7566,61,Private,NA,NA
2005,Nicholls State University,LA,1,NA,NA,NA,19,NA,NA,NA,NA,16,21,2020,1898,1092,NA,NA,4921,1338,1980,4572,2550,NA,NA,37,600,2307,65,65,21.8,NA,4466,36,Public,NA,NA
2006,Grambling State University,LA,1,NA,NA,NA,NA,NA,NA,NA,NA,15,18,4847,3518,1900,27,65,6567,261,1044,1044,1306,775,531,12,500,1200,46,44,24.6,NA,5034,58,Public,NA,NA
2007,Louisiana College,LA,2,NA,NA,NA,NA,NA,NA,NA,NA,21,23,2013,1053,212,33,61,912,158,5150,5150,3036,NA,NA,420,500,1655,64,74,10.5,11,7547,59,Private,NA,NA
2008,Louisiana Tech University,LA,1,NA,NA,NA,22,NA,NA,NA,NA,19,25,2397,2144,1525,22,45,6720,1822,2262,3957,2325,1245,1080,NA,618,1656,66,77,20,13,4546,45,Public,NA,NA
2010,Louisiana State University at Baton Rouge,LA,1,529,468,997,23,460,610,400,540,20,26,5996,4993,3079,29,57,16269,3757,2625,5925,2980,1720,1260,75,600,2242,83,87,15.9,11,6741,37,Public,150,140
2013,Louisiana State University at Shreveport,LA,1,NA,NA,NA,NA,NA,NA,NA,NA,17,22,675,645,500,NA,NA,2413,1477,1950,4990,1680,NA,1680,130,617,2307,62,75,18.1,NA,4287,35,Public,NA,NA
2015,University of New Orleans,LA,1,500,447,947,21,NA,NA,NA,NA,18,23,2406,2139,1501,NA,NA,8158,3643,2362,5154,3116,1557,1566,NA,800,1790,75,75,17.9,11,5260,19,Public,NA,NA
2016,Loyola University,LA,2,540,510,1050,25,480,590,440,570,23,27,1891,1698,719,24,80,2740,761,11100,11100,5870,2980,2890,190,600,750,77,88,11.7,14,9456,53,Private,110,130
2017,McNeese State University,LA,1,NA,NA,NA,19,NA,NA,NA,NA,16,21,2066,2031,1525,NA,NA,6020,1317,1966,3450,2310,1110,1200,NA,650,1608,69,73,21.1,12,3976,34,Public,NA,NA
2020,Northeast Louisiana University,LA,1,NA,NA,NA,20,NA,NA,NA,NA,16,22,2963,2814,1840,NA,41,8718,1707,1644,3804,1980,NA,NA,282,617,1655,57,61,20.6,17,4092,21,Public,NA,NA
2021,Northwestern State University of Louisiana,LA,1,NA,NA,NA,20,NA,NA,NA,NA,16,22,2671,2671,1330,NA,NA,5742,1969,2040,4040,2216,1236,980,143,500,1600,67,69,29.5,11,4587,33,Public,NA,NA
2023,Our Lady of Holy Cross College,LA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,217,171,NA,NA,674,472,4400,4400,NA,NA,NA,95,534,NA,72,83,16.1,NA,5053,73,Private,NA,NA
2024,Southeastern Louisiana University,LA,1,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,3247,3247,2297,NA,NA,9724,2192,1910,3854,2230,1030,1200,NA,250,NA,61,61,24.3,13,3666,29,Public,NA,NA
2026,Southern University at New Orleans,LA,1,NA,NA,NA,17,NA,NA,NA,NA,10,18,900,900,490,10,30,2911,1089,1451,3009,NA,NA,NA,NA,600,NA,62,68,19.6,NA,4355,35,Public,NA,NA
2029,Tulane University,LA,2,NA,NA,NA,NA,560,670,490,616,NA,NA,7033,5125,1223,47,75,4941,1534,19040,19040,5950,2690,3260,510,350,800,98,98,9.1,21,16920,74,Private,110,126
2031,University of Southwestern Louisiana,LA,1,NA,NA,NA,19,NA,NA,NA,NA,16,21,4299,4250,2664,NA,NA,11767,3219,1898,4898,2082,NA,NA,NA,560,NA,63,67,22.7,9,4099,30,Public,NA,NA
2032,Xavier University of Louisiana,LA,2,469,438,890,21,395,535,375,496,18,23,2097,1915,695,34,61,2793,166,6900,6900,4200,NA,NA,200,617,781,67,75,14.4,20,8323,49,Private,140,121
9636,Southern University and A & M College,LA,1,NA,NA,NA,17,NA,NA,NA,NA,14,18,2431,2416,1711,37,45,7534,775,2028,3950,2982,1208,1508,NA,600,600,50,50,15.9,NA,5244,33,Public,NA,NA
2114,American International College,MA,2,NA,NA,NA,NA,380,510,370,490,NA,NA,1420,1093,220,9,22,1018,287,8700,8700,4780,4780,NA,480,450,1400,78,84,14.7,19,7355,69,Private,130,120
2115,Amherst College,MA,2,685,639,1324,25,640,740,600,690,28,32,4302,992,418,83,96,1593,5,19760,19760,5300,2650,2650,272,660,1598,93,98,8.4,63,21424,100,Private,100,90
2117,Anna Maria College,MA,2,NA,NA,NA,NA,420,490,410,480,NA,NA,350,283,82,9,34,367,406,10800,10800,4835,NA,NA,550,500,NA,45,45,11.7,13,5982,82,Private,70,70
2118,Assumption College,MA,2,NA,NA,NA,NA,430,530,400,500,NA,NA,2135,1700,491,23,59,1708,689,12000,12000,5920,NA,NA,125,500,500,93,93,13.8,30,7100,88,Private,100,100
2120,Merrimack College,MA,2,520,480,1000,NA,470,530,430,520,NA,NA,1981,1541,514,18,36,1927,1084,12500,12500,6200,2750,3450,175,375,1000,73,75,16.8,22,8707,80,Private,60,90
2121,Babson College,MA,2,NA,NA,NA,NA,520,630,430,530,NA,NA,2007,1139,407,30,68,1680,NA,16600,16600,6985,2495,4490,660,500,1045,93,93,16.8,18,15286,94,Private,110,100
2124,Bentley College,MA,2,NA,NA,NA,NA,480,600,400,500,NA,NA,3466,2330,640,20,60,3095,1533,13800,13800,5510,2730,2780,65,630,850,87,87,17.5,20,10941,82,Private,120,100
2126,Berklee College of Music,MA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975,1516,712,NA,NA,2223,304,11550,11550,6990,NA,NA,385,400,1115,15,54,10.2,2,9719,38,Private,NA,NA
2128,Boston College,MA,2,NA,NA,NA,NA,600,690,520,610,NA,NA,13112,6179,2154,66,94,8807,NA,16640,16640,6960,3130,3830,448,500,1300,95,95,16.6,27,10989,90,Private,90,90
2130,Boston University,MA,2,600,550,1150,26,550,650,500,600,24,29,20192,13007,3810,45,80,14971,3113,18420,18420,6810,3920,2890,270,475,1025,80,81,11.9,16,16836,72,Private,100,100
2132,Bradford College,MA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,330,151,5,36,453,42,14080,14080,6270,3500,2750,260,500,900,57,80,10.2,21,15387,46,Private,NA,NA
2133,Brandeis University,MA,2,NA,NA,NA,NA,570,690,530,640,NA,NA,4186,2743,740,48,77,2819,62,19380,19380,6750,3500,3250,450,410,1000,90,97,9.8,24,17150,84,Private,120,110
2139,Clark University,MA,2,NA,NA,NA,NA,500,630,440,560,NA,NA,2887,2059,457,30,61,1928,296,17500,17500,4200,2000,2200,440,500,950,94,95,10.5,35,11951,79,Private,130,120
2140,Elms College,MA,2,450,440,890,NA,420,440,420,440,NA,NA,245,208,125,23,46,544,436,11800,11800,4765,4765,NA,400,450,1700,71,71,11.3,21,8952,86,Private,20,20
2141,College of the Holy Cross,MA,2,627,573,1200,NA,590,670,550,640,NA,NA,2994,1691,659,70,95,2675,22,18000,18000,6300,6300,NA,355,400,900,92,96,11.3,55,12138,95,Private,80,90
2143,Curry College,MA,2,420,390,810,NA,340,460,340,450,NA,NA,1224,936,283,5,25,891,332,13600,13600,5450,3050,2400,500,600,NA,39,39,8.7,17,11992,58,Private,120,110
2145,Eastern Nazarene College,MA,2,512,468,980,NA,440,580,410,530,NA,NA,516,409,200,17,40,1238,30,8770,8770,3500,3500,NA,590,450,700,58,58,17.3,17,6430,70,Private,140,120
2146,Emerson College,MA,2,505,515,1020,NA,450,570,460,570,NA,NA,1849,1228,492,19,51,2025,169,15200,15200,7782,4590,3192,348,500,933,NA,88,18,NA,10602,62,Private,120,110
2148,Endicott College,MA,2,401,381,782,NA,NA,NA,NA,NA,NA,NA,1000,858,319,10,29,665,298,11455,11455,6130,NA,NA,250,400,1000,33,59,12.3,14,NA,NA,Private,NA,NA
2153,Gordon College,MA,2,509,483,992,NA,440,580,420,540,NA,NA,674,565,282,25,54,1151,39,12200,12200,4070,1470,2600,520,400,1200,73,82,14.2,32,9226,66,Private,140,120
2155,Harvard University,MA,2,NA,NA,NA,NA,680,770,630,720,NA,NA,13865,2165,1606,90,100,6862,320,18485,18485,6410,3370,3040,1335,500,1920,97,97,9.9,52,37219,100,Private,90,90
2158,Lasell College,MA,2,390,410,800,NA,320,430,340,440,NA,NA,618,540,171,8,21,470,59,11475,11475,6200,NA,NA,525,600,2150,32,56,9.1,23,10066,NA,Private,110,100
2160,Lesley College,MA,2,435,411,846,NA,370,490,360,470,NA,NA,244,198,82,12,33,1134,336,11700,11700,5300,2100,3200,120,550,805,71,88,27.8,18,8694,58,Private,120,110
2161,University of Massachusetts at Lowell,MA,1,504,447,951,NA,440,550,400,490,NA,NA,3986,3026,1093,8,29,5740,4182,4694,9838,4164,1774,2390,NA,500,1160,81,84,16.1,NA,7607,53,Public,110,90
2178,Massachusetts Institute of Technology,MA,2,742,639,1381,31,720,780,570,690,29,33,6411,2140,1078,96,99,4481,28,20100,20100,5975,3200,2775,600,725,1600,99,99,10.1,35,33541,94,Private,60,120
2183,Bridgewater State College,MA,1,482,441,923,NA,425,520,390,480,NA,NA,4915,3340,1064,4,21,5356,1502,1408,5542,3991,2291,1700,2014,500,1750,73,74,17.1,NA,4666,51,Public,95,90
2184,Fitchburg State College,MA,1,467,424,891,NA,410,510,370,460,NA,NA,2857,2090,577,5,20,2879,1412,1408,5542,4030,2330,1700,1826,450,1555,NA,NA,14.7,26,4861,57,Public,100,90
2185,Framingham State College,MA,1,474,437,911,NA,NA,NA,NA,NA,NA,NA,4141,2316,586,7,28,3248,1969,1380,5244,3366,2110,1256,1796,500,600,68,68,21.2,NA,NA,NA,Public,NA,NA
2187,North Adams State College,MA,1,470,427,897,NA,NA,NA,NA,NA,NA,NA,1563,1005,240,1,19,1380,136,1408,5542,4330,2400,1930,2147,500,1000,65,71,14.2,17,6562,57,Public,NA,NA
2188,Salem State College,MA,1,416,386,802,NA,NA,NA,NA,NA,NA,NA,3973,3168,1334,NA,NA,5625,3416,1408,5542,3514,1564,1950,1650,375,650,55,58,21,15,4386,45,Public,NA,NA
2189,Westfield State College,MA,1,460,420,880,NA,400,500,400,400,NA,NA,3100,2150,825,3,20,3234,941,1408,5542,3788,2600,1188,1746,500,1300,75,79,15.7,20,4222,65,Public,100,0
2190,Worcester State College,MA,1,436,400,832,NA,NA,NA,NA,NA,NA,NA,2197,1515,543,4,26,3089,2029,2663,6797,3900,2660,1240,1255,500,1200,60,60,21,14,4469,40,Public,NA,NA
2192,Mount Holyoke College,MA,2,571,549,1120,27,535,635,480,605,NA,NA,1800,1314,526,47,79,1891,40,19300,19300,5700,2800,2900,735,750,750,79,91,9,51,18359,84,Private,100,125
2193,Mount Ida College,MA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4750,4041,795,NA,NA,1501,334,9810,9810,6890,6890,NA,290,300,NA,32,69,13.5,3,5025,77,Private,NA,NA
2197,Nichols College,MA,2,437,377,814,NA,380,500,330,420,NA,NA,780,702,218,6,21,707,693,9744,9744,5624,2812,2812,200,400,1000,83,83,27.7,NA,NA,NA,Private,120,90
2199,Northeastern University,MA,2,531,467,998,23,460,600,410,520,20,26,11901,8492,2517,16,42,11160,10221,13380,13380,7425,3990,3435,186,600,1750,73,82,12.9,17,9563,46,Private,140,110
2201,Pine Manor College,MA,2,391,373,764,20,320,450,330,420,17,23,354,323,125,NA,10,372,28,15190,15190,6480,3240,3240,675,400,500,46,71,8.9,26,14795,67,Private,130,90
2206,Regis College,MA,2,452,429,881,NA,NA,NA,NA,NA,NA,NA,427,385,143,18,38,581,533,12700,12700,5800,5800,NA,275,450,700,81,85,10.3,37,11758,84,Private,NA,NA
2208,Simmons College,MA,2,480,460,940,24,420,550,410,550,22,26,1003,782,295,23,53,1144,160,16160,16160,6950,NA,NA,518,500,1200,74,81,8.9,33,14086,79,Private,130,140
2209,Smith College,MA,2,NA,NA,NA,NA,550,650,520,630,25,30,2925,1598,632,51,88,2479,95,18820,18820,6390,NA,NA,163,500,1050,85,97,10.3,44,21199,90,Private,100,110
2210,University of Massachusetts at Dartmouth,MA,1,482,423,905,NA,417,550,373,481,NA,NA,3347,2597,1006,10,37,4664,1630,1836,6919,4500,NA,NA,1999,500,1250,74,90,15,20,7462,56,Public,133,108
2211,Springfield College,MA,2,480,420,900,NA,420,540,380,470,NA,NA,1888,1347,519,NA,NA,2160,131,9438,9438,4300,2100,2200,432,NA,NA,55,59,12.8,NA,NA,76,Private,120,90
2217,Stonehill College,MA,2,530,480,1010,NA,480,580,440,520,NA,NA,3646,2300,585,25,69,2022,926,12170,12170,6172,NA,NA,275,480,800,79,79,13,30,7495,97,Private,100,80
2218,Suffolk University,MA,2,447,407,854,NA,380,520,350,470,NA,NA,1247,980,356,11,32,2207,814,10584,10584,NA,NA,NA,60,500,2400,95,95,13.3,15,9336,60,Private,140,120
2219,Tufts University,MA,2,NA,NA,NA,NA,610,700,540,630,NA,NA,7614,3605,1205,60,90,4598,NA,19701,19701,5968,3038,2930,503,600,928,99,100,10.3,22,18981,92,Private,90,90
2221,University of Massachusetts at Amherst,MA,1,NA,NA,NA,NA,460,590,410,520,NA,NA,14438,12414,3816,12,39,16282,1940,2220,8566,3897,1712,2185,3247,500,1400,88,92,16.7,15,10276,68,Public,130,110
2222,University of Massachusetts at Boston,MA,1,468,427,895,NA,410,520,370,490,NA,NA,2237,1495,800,10,29,6034,4954,2220,8568,NA,NA,NA,2028,560,1221,86,88,14.5,10,10132,41,Public,110,120
2224,Wellesley College,MA,2,630,600,1230,NA,580,690,550,660,NA,NA,2895,1249,579,80,96,2195,156,18345,18345,5995,3055,2940,360,500,700,94,98,10.6,51,21409,91,Private,110,110
2226,Western New England College,MA,2,447,390,837,NA,380,510,340,440,NA,NA,1650,1471,409,7,21,1803,1116,8994,8994,5500,5500,NA,800,498,2065,74,97,15.4,15,8409,59,Private,130,100
2227,Wheaton College,MA,2,550,530,1080,24,500,600,490,580,22,27,1738,1373,417,21,55,1335,30,18460,18460,5970,2900,3070,120,700,850,92,96,13.2,41,22704,71,Private,100,90
2228,Wheelock College,MA,2,438,415,853,NA,360,500,340,460,NA,NA,399,335,161,NA,25,736,29,13472,13472,5528,5528,NA,NA,400,NA,74,74,9.6,40,12113,74,Private,140,120
2229,Williams College,MA,2,NA,NA,NA,NA,650,740,600,710,29,32,4186,1245,526,81,96,1988,29,19629,19629,5790,2855,2935,141,500,1200,94,99,9,64,22014,99,Private,90,110
2233,Worcester Polytechnic Institute,MA,2,660,540,1200,28,600,700,490,590,NA,NA,2768,2314,682,49,86,2802,86,15884,15884,5370,2790,2580,346,530,730,92,94,15.2,34,10774,82,Private,100,100
4661,Hampshire College,MA,2,555,556,1111,NA,490,640,490,620,NA,NA,1342,998,309,26,56,1079,NA,20655,20655,5475,2000,3475,690,375,450,79,79,11.4,24,14276,62,Private,150,130
9645,Simon's Rock College of Bard,MA,2,597,574,1171,NA,520,690,510,650,NA,NA,300,171,132,NA,NA,303,3,16900,16900,5620,2880,2740,2000,400,900,76,85,8.2,21,13311,84,Private,170,140
29099,Wentworth Institute of Technology,MA,2,470,380,850,NA,400,540,390,430,NA,NA,1480,1257,452,6,25,2961,572,9850,9850,6050,6050,NA,NA,850,920,10,68,15.4,8,17858,64,Private,140,40
1436,Capitol College,MD,2,460,420,880,NA,NA,NA,NA,NA,NA,NA,100,90,35,10,52,282,331,8400,8400,2812,2812,NA,195,300,2134,10,50,12.1,24,7976,52,Private,NA,NA
2062,Bowie State University,MD,1,384,357,741,NA,349,449,349,449,NA,NA,1643,882,407,NA,NA,2179,1089,2141,4869,4075,2384,1691,673,600,2200,57,NA,22,5,7848,17,Public,100,100
2065,College of Notre Dame of Maryland,MD,2,500,470,970,NA,440,580,410,540,NA,NA,457,356,177,35,61,667,1983,11180,11180,5620,NA,NA,100,600,700,64,64,11.5,32,7477,75,Private,140,130
2067,Columbia Union College,MD,2,NA,NA,NA,NA,360,590,370,490,17,23,1301,957,101,13,34,514,466,9500,9500,3450,1950,1500,260,700,NA,47,49,13.9,NA,9431,63,Private,230,120
2068,Coppin State College,MD,1,393,370,763,18,NA,NA,NA,NA,NA,NA,1478,723,381,NA,NA,1863,775,2600,5000,4540,4540,NA,94,500,700,69,69,16.3,NA,7160,NA,Public,NA,NA
2072,Frostburg State University,MD,1,476,426,902,NA,420,530,380,480,NA,NA,2916,2167,911,NA,NA,4147,449,2431,5428,4390,2280,2110,418,700,950,78,78,17.8,12,5491,54,Public,110,100
2073,Goucher College,MD,2,572,539,1111,NA,510,630,470,610,NA,NA,1151,813,248,40,64,850,80,15588,15588,6174,4114,2060,100,500,1200,78,90,9.2,34,16623,77,Private,120,140
2076,Hood College,MD,2,509,485,994,24,440,580,430,540,21,28,699,565,176,36,64,710,399,13960,13960,6040,NA,NA,150,450,690,82,88,14.4,34,12434,72,Private,140,110
2077,Johns Hopkins University,MD,2,686,606,1292,30,660,740,560,660,NA,NA,8474,3446,911,75,94,3566,1569,18800,18800,6740,3815,2925,NA,500,1040,96,97,3.3,38,56233,90,Private,80,100
2078,Loyola College,MD,2,563,507,1070,NA,510,620,460,580,NA,NA,4076,3137,738,25,54,3010,184,12990,12990,6300,NA,NA,190,600,900,86,88,14.7,27,9448,80,Private,110,120
2083,Morgan State University,MD,1,444,427,871,NA,NA,NA,NA,NA,NA,NA,5892,3034,1358,20,80,4517,745,1794,4136,4640,NA,NA,643,550,NA,80,80,18.2,36,6867,29,Public,NA,NA
2086,Mount Saint Mary's College,MD,2,510,460,970,NA,440,570,400,510,NA,NA,1321,1159,328,15,36,1243,79,12850,12850,6200,3100,3100,NA,550,900,77,82,12.8,36,8536,80,Private,130,110
2091,Salisbury State University,MD,1,554,491,1045,22,520,620,440,540,21,24,4216,2290,736,20,52,4296,1027,2328,5130,4690,2190,2500,766,600,1450,73,75,17.9,18,5125,56,Public,100,100
2092,St. John's College,MD,2,NA,NA,NA,NA,530,660,580,680,NA,NA,323,278,122,31,51,393,4,16150,16150,5450,5450,NA,200,275,800,63,72,7.2,26,15622,64,Private,130,100
2095,St. Mary's College of Maryland,MD,1,615,579,1194,NA,570,670,530,630,NA,NA,1340,695,285,42,73,1315,209,4000,6800,4730,4730,NA,915,675,1250,84,89,11.6,23,10357,63,Public,100,100
2099,Towson State University,MD,1,516,467,983,NA,470,560,420,510,NA,NA,6151,3837,1215,NA,NA,9247,3584,2166,5166,4480,2660,1820,1121,660,1053,76,84,17.6,24,5401,60,Public,90,90
2101,United States Naval Academy,MD,1,633,538,1171,NA,610,710,520,610,NA,NA,11522,1463,1181,50,85,4125,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,54,6.8,NA,40020,94,Public,100,90
2103,University of Maryland at College Park,MD,1,584,501,1085,NA,530,640,440,550,NA,NA,14292,10315,3409,22,53,19340,3991,2919,8723,5146,2899,2247,561,550,1550,89,92,18.1,12,9021,63,Public,110,110
2105,University of Maryland at Baltimore County,MD,1,578,505,1083,23,510,640,440,560,NA,NA,4269,2594,985,27,57,6476,2592,3338,8594,4408,1930,2478,NA,494,2768,82,88,18.4,6,7618,55,Public,130,120
2106,University of Maryland Eastern Shore,MD,1,380,359,739,NA,NA,NA,NA,NA,NA,NA,1600,1016,508,NA,NA,2067,199,2674,7014,3580,2080,1500,NA,500,NA,56,60,17.8,NA,5191,35,Public,NA,NA
2107,Villa Julie College,MD,2,484,436,920,NA,430,530,380,480,NA,NA,823,347,237,NA,52,1055,803,7400,7400,NA,NA,NA,90,600,2910,39,43,10.2,33,5287,72,Private,100,100
2108,Washington College,MD,2,551,516,1067,NA,470,590,450,570,NA,NA,1209,942,214,31,60,822,46,15276,15276,5318,2372,2946,NA,500,300,79,86,11.2,37,10830,65,Private,120,120
2109,Western Maryland College,MD,2,527,484,1011,NA,450,580,420,550,NA,NA,1205,984,278,31,50,1071,98,14510,14510,5340,2430,2910,NA,500,1400,84,91,12.5,39,10026,60,Private,130,130
2033,University of Maine at Presque Isle,ME,1,433,388,821,NA,340,480,340,470,NA,NA,461,381,235,10,40,974,503,2700,6600,3630,1904,1726,200,400,1675,67,67,15.2,11,6408,35,Public,140,130
2036,Bates College,ME,2,640,590,1230,NA,590,690,540,630,NA,NA,3461,1541,577,53,90,1599,NA,25180,25180,NA,NA,NA,NA,650,1120,79,90,9.8,40,16444,93,Private,100,90
2038,Bowdoin College,ME,2,640,580,1220,NA,570,690,520,620,NA,NA,3356,1019,418,76,100,1490,8,19030,19030,5885,2620,3265,325,1495,875,93,96,11.2,52,20447,96,Private,120,100
2039,Colby College,ME,2,610,560,1170,26,570,600,520,660,25,29,2848,1319,456,58,84,1720,35,18930,18930,5590,2890,2700,900,500,1000,83,94,10.2,41,15954,91,Private,30,140
2040,University of Maine at Farmington,ME,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1208,803,438,20,48,1906,344,2790,6810,3970,2124,1846,240,450,1647,67,75,15.9,26,5712,59,Public,NA,NA
2041,University of Maine at Fort Kent,ME,1,415,383,798,NA,360,500,350,450,NA,NA,225,168,104,5,28,467,174,1968,4800,3395,1675,1720,90,500,NA,65,71,15,NA,5632,38,Public,140,100
2043,Husson College,ME,2,435,383,818,NA,NA,NA,NA,NA,NA,NA,723,652,361,10,30,951,706,7800,7800,4000,4000,NA,100,350,1500,36,44,22,4,4923,84,Private,NA,NA
2050,University of New England,ME,2,470,430,900,NA,400,530,370,490,NA,NA,1209,750,265,19,54,820,159,11450,11450,5045,5045,NA,500,900,2500,72,75,11.4,13,9718,64,Private,130,120
2051,Saint Joseph's College,ME,2,460,420,880,NA,390,510,370,470,NA,NA,833,682,217,12,33,716,2196,9985,9985,5180,NA,NA,295,500,800,53,89,27.2,8,4322,85,Private,120,100
2052,Thomas College,ME,2,460,370,830,NA,420,550,340,450,NA,NA,356,312,139,18,65,388,412,8850,8850,4450,2300,2150,200,600,1000,29,29,21.8,NA,5001,75,Private,130,110
2053,University of Maine at Orono,ME,1,525,464,989,NA,460,580,410,520,NA,NA,5260,4589,1741,23,52,7366,1795,3085,7975,4385,4385,NA,NA,500,NA,93,93,14.5,NA,7379,56,Public,120,110
2055,University of Maine at Machias,ME,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441,369,172,17,45,633,317,2700,6600,3680,1830,1850,175,600,400,46,46,15.1,4,5935,64,Public,NA,NA
6858,Unity College,ME,2,490,475,965,NA,NA,NA,NA,NA,NA,NA,456,409,185,NA,NA,458,25,8750,9550,4750,2375,2375,425,400,700,45,48,11.4,NA,6145,44,Private,NA,NA
9762,University of Southern Maine,ME,1,504,453,957,NA,450,550,410,500,NA,NA,2335,1933,905,10,39,3556,2917,2880,8160,4219,NA,NA,226,500,1530,NA,77,14.6,17,7391,NA,Public,100,90
2234,Adrian College,MI,2,NA,NA,NA,22,NA,NA,NA,NA,19,25,1428,1097,336,22,50,1036,99,11250,11250,3750,1590,2160,100,400,1165,53,66,12.9,30,8735,54,Private,NA,NA
2235,Albion College,MI,2,NA,NA,NA,NA,520,660,490,600,22,28,1899,1720,489,37,68,1594,32,13868,13868,4826,2426,2400,1042,450,850,89,100,13.7,37,11487,73,Private,140,110
2236,Alma College,MI,2,NA,NA,NA,26,NA,NA,NA,NA,23,29,1267,1080,385,44,73,1306,28,12572,12572,4552,2226,2326,297,400,400,79,87,15.3,32,9305,68,Private,NA,NA
2238,Andrews University,MI,2,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,1130,704,322,14,23,1586,326,9996,9996,3090,1815,1275,135,900,1320,62,66,11.5,18,10908,46,Private,NA,NA
2239,Aquinas College,MI,2,NA,NA,NA,NA,NA,NA,NA,NA,18,25,619,516,219,20,51,1251,767,11208,11208,4124,4124,NA,NA,350,1615,55,65,12.7,25,6584,65,Private,NA,NA
2241,Calvin College,MI,2,567,505,1072,25,490,660,440,590,22,28,1784,1512,913,29,56,3401,136,10230,10230,3710,1570,2140,NA,400,1210,75,81,14.8,41,7786,81,Private,170,150
2243,Central Michigan University,MI,1,NA,NA,NA,NA,NA,NA,NA,NA,18,23,7304,6263,2539,NA,NA,13244,1396,2725,6660,3836,NA,NA,250,600,1000,66,72,20.4,6,6965,70,Public,NA,NA
2247,Concordia College,MI,2,500,485,985,20,400,560,400,540,18,24,180,171,74,19,39,562,18,10430,10430,2960,NA,NA,NA,400,500,55,55,11.6,6,NA,84,Private,160,140
2252,William Tyndale College,MI,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,195,139,NA,NA,235,307,5519,5519,2400,NA,2400,255,500,500,85,85,12.9,NA,8336,16,Private,NA,NA
2259,Eastern Michigan University,MI,1,465,431,896,21,355,500,402,551,18,24,6693,5423,2242,NA,NA,13142,6421,2482,6360,4031,4031,NA,233,600,1200,74,86,20.6,9,5955,49,Public,145,149
2260,Ferris State University,MI,1,NA,NA,NA,NA,NA,NA,NA,NA,16,20,8671,5855,3395,NA,NA,8996,1901,3412,6911,4171,4171,NA,NA,590,1082,38,38,18.2,9,6467,57,Public,NA,NA
